"SubscriptionName","SubscriptionId","ResourceGroup","Name","Type","Location","Kind","SKU","ProvisioningState","Tags","TagsOK","TagsFaltando","NamingOK","NamingIssue","PrefixEsperado"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-shared-hub-rg001","pla-we-shared-hub-addc-public-ip-rg001","microsoft.network/publicipaddresses","westeurope","","{""name"":""Standard"",""tier"":""Regional""}","Succeeded","{""Subscription"":""PlanApp-hub-sub001""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'pip-[workload]-[ambiente]-[regiao]-NNN'","pip"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-hub-netsec-rg001","pla-we-shared-hub-afw001-pip001","microsoft.network/publicipaddresses","westeurope","","{""name"":""Standard"",""tier"":""Regional""}","Succeeded","{""Environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-hub-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'pip-[workload]-[ambiente]-[regiao]-NNN'","pip"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-shared-hub-rg001","vm-hub-test-001-ip","microsoft.network/publicipaddresses","westeurope","","{""name"":""Standard"",""tier"":""Regional""}","Succeeded","{""Subscription"":""PlanApp-hub-sub001""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'pip-[workload]-[ambiente]-[regiao]-NNN'","pip"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-ne-nettest-rg001","win-nettest-agwPIP","microsoft.network/publicipaddresses","northeurope","","{""name"":""Standard"",""tier"":""Regional""}","Succeeded","{""Subscription"":""PlanApp-hub-sub001""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'pip-[workload]-[ambiente]-[regiao]-NNN'","pip"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-ne-hub-netsec-rg002","pla-ne-hub-shared-vnet002-appgw-rt001","microsoft.network/routetables","northeurope","","","Succeeded","{""Subscription"":""PlanApp-hub-sub001""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001-GatewaySubnet-rt001","microsoft.network/routetables","westeurope","","","Succeeded","{""environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Subscription"":""PlanApp-hub-sub001"",""scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001-rt001","microsoft.network/routetables","westeurope","","","Succeeded","{""environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Subscription"":""PlanApp-hub-sub001"",""scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001-vgw001","microsoft.network/virtualnetworkgateways","westeurope","","","Succeeded","{""Environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-hub-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vgw-[workload]-[ambiente]-[regiao]-NNN'","vgw"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-ne-hub-netsec-rg002","pla-ne-hub-shared-vnet002","microsoft.network/virtualnetworks","northeurope","","","Succeeded","{""Environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-hub-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001","microsoft.network/virtualnetworks","westeurope","","","Succeeded","{""Environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-hub-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-shared-hub-rg002","pla-we-hub-shared-vnet002","microsoft.network/virtualnetworks","westeurope","","","Succeeded","{""Subscription"":""PlanApp-hub-sub001""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","loganalyticsdefaultresources","DefaultQueryPack","microsoft.operationalinsights/querypacks","westeurope","","","Succeeded","{""Subscription"":""PlanApp-hub-sub001""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-shared-mgmt-rg001","pla-we-hub-netsec-law001","microsoft.operationalinsights/workspaces","westeurope","","","Succeeded","{""Environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-hub-sub001"",""Scope"":""Management""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-shared-mgmt-rg001","SecurityInsights(pla-we-hub-netsec-law001)","microsoft.operationsmanagement/solutions","westeurope","","","Succeeded","{""Subscription"":""PlanApp-hub-sub001""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-hub-sub001","da10c68b-8d4f-4eb8-ba68-6f8770b8ebdb","pla-we-shared-mgmt-rg001","plawehublogssa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Hub"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-hub-sub001"",""Scope"":""Management""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","Failure Anomalies - pla-we-dev-adse-appi001","microsoft.alertsmanagement/smartdetectoralertrules","global","","","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-nltr-rg001","Failure Anomalies - pla-we-nprd-nltr-appi001","microsoft.alertsmanagement/smartdetectoralertrules","global","","","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-itn-ml-rg001","Failure Anomalies - plaitnaml0013638706752","microsoft.alertsmanagement/smartdetectoralertrules","global","","","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","Failure Anomalies - plawenprinsightsaf1aa104","microsoft.alertsmanagement/smartdetectoralertrules","global","","","","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","aca-chatui-planappdeepresearch-p","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","aca-mcp-planappdeepresearch-p","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","aca-openwebui-p","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","aca-rag-planappdeepresearch-p","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","aca-res-planappdeepresearch-p","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","aca-res-prod","microsoft.app/containerapps","westeurope","containerapps","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","adse-survey-runtime-web2","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","adse-survey-runtime-worker2","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","ai2-validator","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","obstaculos-validator","microsoft.app/containerapps","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'ca-[workload]-[ambiente]-[regiao]-NNN'","ca"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","aca-env-planappdeepresearch-p","microsoft.app/managedenvironments","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cae-[workload]-[ambiente]-[regiao]-NNN'","cae"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","obstaculos-env","microsoft.app/managedenvironments","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cae-[workload]-[ambiente]-[regiao]-NNN'","cae"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","pla-we-dev-adse-cae002","microsoft.app/managedenvironments","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'cae-[workload]-[ambiente]-[regiao]-NNN'","cae"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","www.planapp.gov.pt-adse-survey","microsoft.app/managedenvironments/certificates","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","chat.planapp.gov.pt-aca-env--251113153755","microsoft.app/managedenvironments/managedcertificates","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","dash.planapp.gov.pt-aca-env--251202103639","microsoft.app/managedenvironments/managedcertificates","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","produtividade-obstaculos.pla-obstacul-251219165022","microsoft.app/managedenvironments/managedcertificates","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","survey.planapp.gov.pt-pla-we-d-260505084000","microsoft.app/managedenvironments/managedcertificates","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","BingSearch-001","microsoft.bing/accounts","global","Bing.Grounding","{""name"":""G1""}","Succeeded","{""owner"":""Tiago.Louro@planapp.gov.pt"",""subscription"":""NPrd"",""projeto"":""GPT"",""ambiente"":""nprd"",""departamento"":""NAE"",""centrocusto"":""CC - 001""}","True","","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","bing-lab-deepr-v0001","microsoft.bing/accounts","global","Bing.Grounding","{""name"":""G1""}","Succeeded","{""owner"":""Tiago.Louro@planapp.gov.pt"",""subscription"":""NPrd"",""projeto"":""GPT"",""ambiente"":""nprd"",""departamento"":""NAE"",""centrocusto"":""CC - 001""}","True","","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-agents-rg001","MapeamentoCompetencias-Bot001","microsoft.botservice/botservices","global","azurebot","{""name"":""F0""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-agents-rg001","Skills_Agent_Bot","microsoft.botservice/botservices","westeurope","azurebot","{""name"":""F0""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-agents-rg001","compet-ncias60544","microsoft.botservice/botservices","global","azurebot","{""name"":""S1""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-agents-rg001","foundry-skills-agent","microsoft.botservice/botservices","global","azurebot","{""name"":""F0""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","nprd-inalab-reg001","microsoft.cache/redis","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'redis-[workload]-[ambiente]-[regiao]-NNN'","redis"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","pla-we-dev-adse-redis001","microsoft.cache/redis","westeurope","","","Succeeded","{""Subscription"":""NPrd"",""projeto"":""adse"",""ambiente"":""dev"",""departamento"":""dsi""}","False","centrocusto","False","Nome não segue padrão v2.0: esperado 'redis-[workload]-[ambiente]-[regiao]-NNN'","redis"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","LabsPLANAPP","microsoft.certificateregistration/certificateorders","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-netsec-rg001","siailpp-certificate","microsoft.certificateregistration/certificateorders","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","DocIntel-001","microsoft.cognitiveservices/accounts","swedencentral","FormRecognizer","{""name"":""S0""}","Succeeded","{""owner"":""Tiago.Louro@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""GPT"",""ambiente"":""nprd"",""departamento"":""NAE"",""centrocusto"":""CC - 001""}","True","","False","Nome não segue padrão v2.0: esperado 'cog-[workload]-[ambiente]-[regiao]-NNN'","cog"
